<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.BABA,D,20210525,0,210.5300000,214.0500000,210.3000000,211.3300000,2200108
SPBEX.BABA,D,20210526,0,211.3300000,213.9100000,211.3000000,211.9000000,1478860
SPBEX.BABA,D,20210527,0,211.8900000,215.4400000,211.8100000,213.1200000,2514707
SPBEX.BABA,D,20210528,0,213.1900000,214.7600000,212.0700000,213.9900000,1432344
SPBEX.BABA,D,20210529,0,213.9900000,214.1800000,213.9000000,214.0000000,3350
SPBEX.BABA,D,20210601,0,215.4300000,224.9000000,215.4300000,219.9000000,4547186
SPBEX.BABA,D,20210602,0,219.9500000,220.7400000,217.4800000,219.7700000,1784646
SPBEX.BABA,D,20210603,0,219.7700000,219.9500000,215.7100000,216.8600000,2014592
SPBEX.BABA,D,20210604,0,216.8000000,219.4400000,215.7100000,219.0000000,1350063
SPBEX.BABA,D,20210605,0,219.0000000,219.1700000,218.8600000,219.1500000,3875
SPBEX.BABA,D,20210607,0,217.3000000,219.4200000,215.6800000,216.9300000,1527826
SPBEX.BABA,D,20210608,0,216.9400000,218.2300000,214.7400000,215.8500000,1805522
SPBEX.BABA,D,20210609,0,215.9600000,216.8200000,213.3000000,213.5500000,1553942
SPBEX.BABA,D,20210610,0,213.5000000,214.8000000,212.2100000,213.3600000,141398
SPBEX.BABA,D,20210611,0,213.3600000,213.8000000,210.6800000,211.6300000,1963244
SPBEX.BABA,D,20210612,0,211.6300000,211.8500000,211.5900000,211.7500000,8810
SPBEX.BABA,D,20210614,0,212.4800000,215.1700000,211.3000000,214.0700000,1774275
SPBEX.BABA,D,20210615,0,214.0900000,214.9900000,209.6500000,210.1800000,2017920
SPBEX.BABA,D,20210616,0,210.1900000,211.8000000,208.2200000,209.6000000,2528682
SPBEX.BABA,D,20210617,0,209.6000000,212.4900000,208.6400000,211.6500000,1906488
SPBEX.BABA,D,20210618,0,211.6900000,213.8300000,210.5700000,212.0100000,2148331
SPBEX.BABA,D,20210619,0,212.1000000,212.6500000,212.0200000,212.6300000,3038
SPBEX.BABA,D,20210621,0,211.7000000,212.8000000,208.9900000,211.3800000,1517512
SPBEX.BABA,D,20210622,0,211.3800000,212.0000000,209.5000000,211.4600000,1720489
SPBEX.BABA,D,20210623,0,211.4800000,216.3300000,211.3800000,215.0300000,2575474
SPBEX.BABA,D,20210624,0,215.0300000,219.5900000,215.0000000,218.5500000,2013537
SPBEX.BABA,D,20210625,0,218.5200000,230.2000000,218.2100000,228.5000000,3990681
SPBEX.BABA,D,20210626,0,228.5000000,228.5500000,228.0500000,228.3000000,13599
SPBEX.BABA,D,20210628,0,226.8600000,230.8900000,215.0000000,228.3700000,2267715
SPBEX.BABA,D,20210629,0,228.3700000,229.6400000,220.2000000,229.1800000,1793401
SPBEX.BABA,D,20210630,0,229.1800000,230.3000000,225.6900000,226.6200000,1642402
SPBEX.BABA,D,20210701,0,226.7000000,228.8500000,221.5500000,222.0000000,2151827
SPBEX.BABA,D,20210702,0,222.0000000,222.4800000,216.4700000,217.6700000,2282355
SPBEX.BABA,D,20210703,0,217.6500000,217.6700000,217.2100000,217.5500000,3132
SPBEX.BABA,D,20210706,0,214.9700000,217.9900000,209.3800000,211.7100000,4410949
SPBEX.BABA,D,20210707,0,211.7100000,214.0000000,207.8300000,208.2500000,2997243
SPBEX.BABA,D,20210708,0,208.2500000,208.6900000,198.2700000,200.1800000,5803929
SPBEX.BABA,D,20210709,0,200.1700000,207.2600000,200.1300000,206.1700000,2999900
SPBEX.BABA,D,20210710,0,206.1700000,207.0000000,206.0500000,206.2100000,3807
SPBEX.BABA,D,20210712,0,204.8500000,206.4600000,202.7600000,205.5700000,2403633
SPBEX.BABA,D,20210713,0,205.8800000,213.4000000,205.4800000,209.6500000,2997006
SPBEX.BABA,D,20210714,0,209.5700000,217.5200000,209.5300000,211.6400000,3020558
SPBEX.BABA,D,20210715,0,211.6400000,218.1800000,211.6400000,214.9900000,2785835
